id,urlkey,article_title,image_url,image_alt,article_url,bw_ratio
616,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/tack-figure14.svg,,https://cs.stanford.edu/~keithw/,0.771652188870732
617,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/netstack.svg,,https://cs.stanford.edu/~keithw/,1.0
618,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/hotedgevideo-figure3.png,,https://cs.stanford.edu/~keithw/,0.9861688776750572
619,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/www/lambdas.svg,,https://cs.stanford.edu/~keithw/,0.92343055784104
620,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://pantheon.stanford.edu/static/pantheon/images/pantheon_bg.jpg,,https://cs.stanford.edu/~keithw/,0.0052363782051282
621,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/secure-delegation.svg,,https://cs.stanford.edu/~keithw/,1.0
622,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/tlsrar.svg,,https://cs.stanford.edu/~keithw/,0.9339985515409994
623,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/excamera-hero.svg,,https://cs.stanford.edu/~keithw/,0.9580423076923076
624,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/lepton-hero.svg,,https://cs.stanford.edu/~keithw/,0.9655053863670036
625,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://thenib.com/wp-content/uploads/2019/08/who-makes-emoji-44-ae5.jpg,,https://cs.stanford.edu/~keithw/,0.2792756897726471
626,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/beetle-hero.png,,https://cs.stanford.edu/~keithw/,0.5550940393518519
627,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/mahimahi-hero.png,,https://cs.stanford.edu/~keithw/,0.8076724960254372
628,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/www/learnability.svg,,https://cs.stanford.edu/~keithw/,0.9602366146134004
629,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/www/pointplot-withhull-bw-rasterized.svg,,https://cs.stanford.edu/~keithw/,0.8510037281330657
630,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/www/cyclic.svg,,https://cs.stanford.edu/~keithw/,0.9211191376109856
631,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/www/gft.png,,https://cs.stanford.edu/~keithw/,0.9367381221383124
632,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/www/itc.png,,https://cs.stanford.edu/~keithw/,0.7237436310002682
633,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/www/twotests.png,,https://cs.stanford.edu/~keithw/,0.6025048678261443
634,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/www/westinghouse.svg,,https://cs.stanford.edu/~keithw/,1.0
635,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/www/flexsecure.png,,https://cs.stanford.edu/~keithw/,0.6923637586902893
636,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/www/ipping.png,,https://cs.stanford.edu/~keithw/,0.977025
637,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/www/news-bias.svg,,https://cs.stanford.edu/~keithw/,0.857905864025815
638,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/qrpff-page1-normal.svg,,https://cs.stanford.edu/~keithw/,1.0
639,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/www/4-20-13-rightedge-from-left-side.png,,https://cs.stanford.edu/~keithw/,0.5296287831793398
640,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/www/ocr.png,,https://cs.stanford.edu/~keithw/,0.949399001123139
641,"edu,stanford,cs)/~keithw",Keith Winstein's homepage,https://cs.stanford.edu/~keithw/www/tlex.png,,https://cs.stanford.edu/~keithw/,1.0
642,"edu,stanford,cs)/~kevclark?ref=ja.stateofaiguides.com",Kevin Clark,https://cs.stanford.edu/~kevclark/resources/profile.png,,https://cs.stanford.edu/~kevclark/?ref=ja.stateofaiguides.com,0.0009189433609988
643,"edu,stanford,cs)/~knuth/address.html",Knuth: Address Wanted,https://cs.stanford.edu/~knuth/border.gif,,https://cs.stanford.edu/~knuth/address.html,0.0
644,"edu,stanford,cs)/~knuth/address.html",Knuth: Address Wanted,https://cs.stanford.edu/~knuth/dontiny.gif,,https://cs.stanford.edu/~knuth/address.html,0.0169270833333333
645,"edu,stanford,cs)/~knuth/address.html",Knuth: Address Wanted,http://www.w3.org/Icons/valid-html401,Valid HTML 4.01 Transitional,https://cs.stanford.edu/~knuth/address.html,0.4244868035190616
646,"edu,stanford,cs)/~knuth/diamondsigns/diam.html",Knuth: Diamond Signs,https://cs.stanford.edu/~knuth/diamondsigns/mN99.jpg,,https://cs.stanford.edu/~knuth/diamondsigns/diam.html,0.5213333333333333
647,"edu,stanford,cs)/~knuth/diamondsigns/diam.html",Knuth: Diamond Signs,https://cs.stanford.edu/~knuth/diamondsigns/tA60.jpg,,https://cs.stanford.edu/~knuth/diamondsigns/diam.html,0.4529
648,"edu,stanford,cs)/~knuth/diamondsigns/diam.html",Knuth: Diamond Signs,https://cs.stanford.edu/~knuth/diamondsigns/tI04.jpg,,https://cs.stanford.edu/~knuth/diamondsigns/diam.html,0.4562
649,"edu,stanford,cs)/~knuth/diamondsigns/diam.html",Knuth: Diamond Signs,https://cs.stanford.edu/~knuth/diamondsigns/tL08.jpg,,https://cs.stanford.edu/~knuth/diamondsigns/diam.html,0.4567
650,"edu,stanford,cs)/~knuth/diamondsigns/diam.html",Knuth: Diamond Signs,https://cs.stanford.edu/~knuth/diamondsigns/tR00.jpg,,https://cs.stanford.edu/~knuth/diamondsigns/diam.html,0.4543
651,"edu,stanford,cs)/~knuth/diamondsigns/diam.html",Knuth: Diamond Signs,https://cs.stanford.edu/~knuth/diamondsigns/tD83.jpg,,https://cs.stanford.edu/~knuth/diamondsigns/diam.html,0.4498
652,"edu,stanford,cs)/~knuth/diamondsigns/diam.html",Knuth: Diamond Signs,https://cs.stanford.edu/~knuth/diamondsigns/tP01.jpg,,https://cs.stanford.edu/~knuth/diamondsigns/diam.html,0.4506
653,"edu,stanford,cs)/~knuth/diamondsigns/diam.html",Knuth: Diamond Signs,https://cs.stanford.edu/~knuth/diamondsigns/tC20.jpg,,https://cs.stanford.edu/~knuth/diamondsigns/diam.html,0.4515
654,"edu,stanford,cs)/~knuth/diamondsigns/diam.html",Knuth: Diamond Signs,https://cs.stanford.edu/~knuth/diamondsigns/tV16.jpg,,https://cs.stanford.edu/~knuth/diamondsigns/diam.html,0.4485
655,"edu,stanford,cs)/~knuth/diamondsigns/diam.html",Knuth: Diamond Signs,https://cs.stanford.edu/~knuth/diamondsigns/tE25.jpg,,https://cs.stanford.edu/~knuth/diamondsigns/diam.html,0.4487
656,"edu,stanford,cs)/~knuth/diamondsigns/diam.html",Knuth: Diamond Signs,https://cs.stanford.edu/~knuth/diamondsigns/tW10.jpg,,https://cs.stanford.edu/~knuth/diamondsigns/diam.html,0.4501
657,"edu,stanford,cs)/~knuth/diamondsigns/diam.html",Knuth: Diamond Signs,https://cs.stanford.edu/~knuth/blank.gif,,https://cs.stanford.edu/~knuth/diamondsigns/diam.html,1.0
658,"edu,stanford,cs)/~knuth/diamondsigns/diam.html",Knuth: Diamond Signs,https://cs.stanford.edu/~knuth/diamondsigns/tCN1.jpg,,https://cs.stanford.edu/~knuth/diamondsigns/diam.html,0.465
659,"edu,stanford,cs)/~knuth/diamondsigns/diam.html",Knuth: Diamond Signs,https://cs.stanford.edu/~knuth/diamondsigns/tCA2.jpg,,https://cs.stanford.edu/~knuth/diamondsigns/diam.html,0.4518
660,"edu,stanford,cs)/~knuth/diamondsigns/diam.html",Knuth: Diamond Signs,https://cs.stanford.edu/~knuth/diamondsigns/tCW3.jpg,,https://cs.stanford.edu/~knuth/diamondsigns/diam.html,0.468
661,"edu,stanford,cs)/~knuth/diamondsigns/diam.html",Knuth: Diamond Signs,https://cs.stanford.edu/~knuth/diamondsigns/tAC1.jpg,,https://cs.stanford.edu/~knuth/diamondsigns/diam.html,0.4475
662,"edu,stanford,cs)/~knuth/diamondsigns/diam.html",Knuth: Diamond Signs,https://cs.stanford.edu/~knuth/diamondsigns/tAW1.jpg,,https://cs.stanford.edu/~knuth/diamondsigns/diam.html,0.4493
663,"edu,stanford,cs)/~knuth/diamondsigns/diam.html",Knuth: Diamond Signs,https://cs.stanford.edu/~knuth/diamondsigns/tMA1.jpg,,https://cs.stanford.edu/~knuth/diamondsigns/diam.html,0.4741
664,"edu,stanford,cs)/~knuth/diamondsigns/diam.html",Knuth: Diamond Signs,https://cs.stanford.edu/~knuth/diamondsigns/tMW1.jpg,,https://cs.stanford.edu/~knuth/diamondsigns/diam.html,0.4478
665,"edu,stanford,cs)/~knuth/diamondsigns/diam.html",Knuth: Diamond Signs,https://cs.stanford.edu/~knuth/diamondsigns/tZC1.jpg,,https://cs.stanford.edu/~knuth/diamondsigns/diam.html,0.4574
666,"edu,stanford,cs)/~knuth/diamondsigns/diam.html",Knuth: Diamond Signs,https://cs.stanford.edu/~knuth/diamondsigns/tZV1.jpg,,https://cs.stanford.edu/~knuth/diamondsigns/diam.html,0.4588
667,"edu,stanford,cs)/~knuth/diamondsigns/diam.html",Knuth: Diamond Signs,https://cs.stanford.edu/~knuth/diamondsigns/tZN1.jpg,,https://cs.stanford.edu/~knuth/diamondsigns/diam.html,0.4542
668,"edu,stanford,cs)/~knuth/diamondsigns/diam.html",Knuth: Diamond Signs,https://cs.stanford.edu/~knuth/diamondsigns/sharpedges-thumb.jpg,,https://cs.stanford.edu/~knuth/diamondsigns/diam.html,0.0008680555555555
669,"edu,stanford,cs)/~knuth/diamondsigns/diam.html",Knuth: Diamond Signs,https://cs.stanford.edu/~knuth/dbend.gif,,https://cs.stanford.edu/~knuth/diamondsigns/diam.html,0.003831417624521
670,"edu,stanford,cs)/~knuth/experiments.html",Knuth: Experiments,https://cs.stanford.edu/~knuth/JKetal.jpg,,https://cs.stanford.edu/~knuth/experiments.html,0.000181077410593
671,"edu,stanford,cs)/~knuth/experiments.html",Knuth: Experiments,https://cs.stanford.edu/~knuth/mmixware.jpeg,,https://cs.stanford.edu/~knuth/experiments.html,0.0
672,"edu,stanford,cs)/~knuth/experiments.html",Knuth: Experiments,https://cs.stanford.edu/~knuth/new.gif,,https://cs.stanford.edu/~knuth/experiments.html,0.0
673,"edu,stanford,cs)/~knuth/experiments.html",Knuth: Experiments,https://cs.stanford.edu/~knuth/newave.gif,,https://cs.stanford.edu/~knuth/experiments.html,0.0
674,"edu,stanford,cs)/~knuth/experiments.html",Knuth: Experiments,https://cs.stanford.edu/~knuth/new-eagle.gif,,https://cs.stanford.edu/~knuth/experiments.html,0.4205128205128205
675,"edu,stanford,cs)/~knuth/experiments.html",Knuth: Experiments,https://cs.stanford.edu/~knuth/jofa.gif,,https://cs.stanford.edu/~knuth/experiments.html,0.0
676,"edu,stanford,cs)/~knuth/experiments.html",Knuth: Experiments,https://cs.stanford.edu/~knuth/jofa1.gif,,https://cs.stanford.edu/~knuth/experiments.html,0.0055282555282555
677,"edu,stanford,cs)/~knuth/experiments.html",Knuth: Experiments,https://cs.stanford.edu/~knuth/dbend1.gif,,https://cs.stanford.edu/~knuth/experiments.html,0.0086206896551724
678,"edu,stanford,cs)/~knuth/experiments.html",Knuth: Experiments,https://cs.stanford.edu/~knuth/chop.gif,,https://cs.stanford.edu/~knuth/experiments.html,0.0
679,"edu,stanford,cs)/~knuth/experiments.html",Knuth: Experiments,https://cs.stanford.edu/~knuth/jonah1.jpeg,,https://cs.stanford.edu/~knuth/experiments.html,0.0
680,"edu,stanford,cs)/~knuth/experiments.html",Knuth: Experiments,https://cs.stanford.edu/~knuth/jonah2.jpeg,,https://cs.stanford.edu/~knuth/experiments.html,6.551362683438155e-05
681,"edu,stanford,cs)/~knuth/faq.html",Knuth: Frequently Asked Questions,https://cs.stanford.edu/~knuth/donsmall.gif,,https://cs.stanford.edu/~knuth/faq.html,0.0176504629629629
682,"edu,stanford,cs)/~knuth/faq.html",Knuth: Frequently Asked Questions,https://cs.stanford.edu/~knuth/dbend.gif,*,https://cs.stanford.edu/~knuth/faq.html,0.003831417624521
683,"edu,stanford,cs)/~knuth/faq.html",Knuth: Frequently Asked Questions,https://cs.stanford.edu/~knuth/gaoduhnah.gif,,https://cs.stanford.edu/~knuth/faq.html,0.0411522633744856
684,"edu,stanford,cs)/~knuth/faq.html",Knuth: Frequently Asked Questions,https://cs.stanford.edu/~knuth/chop.jpeg,,https://cs.stanford.edu/~knuth/faq.html,0.0
685,"edu,stanford,cs)/~knuth/graphics.html",Knuth: Graphics,https://cs.stanford.edu/~knuth/dek-14May10-1.jpg,,https://cs.stanford.edu/~knuth/graphics.html,0.0020978009259259
686,"edu,stanford,cs)/~knuth/graphics.html",Knuth: Graphics,https://cs.stanford.edu/~knuth/dek-14May10-2.jpg,,https://cs.stanford.edu/~knuth/graphics.html,0.0047743055555555
687,"edu,stanford,cs)/~knuth/graphics.html",Knuth: Graphics,https://cs.stanford.edu/~knuth/Knuth-A-thumb.jpg,,https://cs.stanford.edu/~knuth/graphics.html,1.0
688,"edu,stanford,cs)/~knuth/graphics.html",Knuth: Graphics,https://cs.stanford.edu/~knuth/Knuth-B-thumb.jpg,,https://cs.stanford.edu/~knuth/graphics.html,0.0
689,"edu,stanford,cs)/~knuth/graphics.html",Knuth: Graphics,https://cs.stanford.edu/~knuth/Knuth-C-thumb.jpg,,https://cs.stanford.edu/~knuth/graphics.html,0.0776862026862026
690,"edu,stanford,cs)/~knuth/graphics.html",Knuth: Graphics,https://cs.stanford.edu/~knuth/Knuth-pipeorgan-thumb.jpg,,https://cs.stanford.edu/~knuth/graphics.html,0.0027636054421768
691,"edu,stanford,cs)/~knuth/graphics.html",Knuth: Graphics,https://cs.stanford.edu/~knuth/dek-badge-20120614-thumb.jpg,,https://cs.stanford.edu/~knuth/graphics.html,1.0
692,"edu,stanford,cs)/~knuth/graphics.html",Knuth: Graphics,https://cs.stanford.edu/~knuth/Knuth-vivian20181019A-thumb.jpg,,https://cs.stanford.edu/~knuth/graphics.html,0.0109259259259259
693,"edu,stanford,cs)/~knuth/graphics.html",Knuth: Graphics,https://cs.stanford.edu/~knuth/Knuth-vivian20181019C-thumb.jpg,,https://cs.stanford.edu/~knuth/graphics.html,0.0648148148148148
694,"edu,stanford,cs)/~knuth/graphics.html",Knuth: Graphics,https://cs.stanford.edu/~knuth/Knuth-vivian20181019B-thumb.jpg,,https://cs.stanford.edu/~knuth/graphics.html,0.0285185185185185
695,"edu,stanford,cs)/~knuth/graphics.html",Knuth: Graphics,https://cs.stanford.edu/~knuth/Knuth-vivian20181019D-thumb.jpg,,https://cs.stanford.edu/~knuth/graphics.html,0.0085185185185185
696,"edu,stanford,cs)/~knuth/graphics.html",Knuth: Graphics,https://cs.stanford.edu/~knuth/Knuth-vivian20181019E-thumb.jpg,,https://cs.stanford.edu/~knuth/graphics.html,0.0216666666666666
697,"edu,stanford,cs)/~knuth/graphics.html",Knuth: Graphics,https://cs.stanford.edu/~knuth/bike-thumb.jpg,,https://cs.stanford.edu/~knuth/graphics.html,0.0082788671023965
698,"edu,stanford,cs)/~knuth/graphics.html",Knuth: Graphics,https://cs.stanford.edu/~knuth/onstairs-thumb.jpg,,https://cs.stanford.edu/~knuth/graphics.html,0.0241830065359477
699,"edu,stanford,cs)/~knuth/graphics.html",Knuth: Graphics,https://cs.stanford.edu/~knuth/wateringberries-thumb.jpg,,https://cs.stanford.edu/~knuth/graphics.html,0.0039215686274509
700,"edu,stanford,cs)/~knuth/graphics.html",Knuth: Graphics,https://cs.stanford.edu/~knuth/zoomlunch-thumb.jpg,,https://cs.stanford.edu/~knuth/graphics.html,0.0226579520697167
701,"edu,stanford,cs)/~knuth/graphics.html",Knuth: Graphics,https://cs.stanford.edu/~knuth/don-20210621-small.jpg,,https://cs.stanford.edu/~knuth/graphics.html,1.0
702,"edu,stanford,cs)/~knuth/news.html",Knuth: Recent News,https://cs.stanford.edu/~knuth/parade-small.jpg,,https://cs.stanford.edu/~knuth/news.html,0.2616707616707617
703,"edu,stanford,cs)/~knuth/news03.html",Knuth: Recent News,https://cs.stanford.edu/~knuth/checked.gif,(Netscape-HTML checked),https://cs.stanford.edu/~knuth/news03.html,0.8619791666666666
704,"edu,stanford,cs)/~knuth/organ.html",Knuth: Pipe Organ,https://cs.stanford.edu/~knuth/organ.jpeg,,https://cs.stanford.edu/~knuth/organ.html,8.209267468526728e-05
705,"edu,stanford,cs)/~knuth/preprints.html",Knuth: Preprints,https://cs.stanford.edu/~knuth/alfred.gif,,https://cs.stanford.edu/~knuth/preprints.html,0.0
706,"edu,stanford,cs)/~merrie/ai.html",Meredith Ringel Morris - Human-Centered AI Research,https://cs.stanford.edu/~merrie/images/generative_agents.png,screenshot of generative agents interacting in the Smallville town simulation,https://cs.stanford.edu/~merrie/ai.html,0.3086446020488573
707,"edu,stanford,cs)/~nfliu",Nelson Liu,https://cs.stanford.edu/~nfliu/img/nelson-liu-2023.jpg,Nelson Liu,https://cs.stanford.edu/~nfliu/,0.0393644446063874
708,"edu,stanford,cs)/~nfliu",Nelson Liu,https://cs.stanford.edu/~nfliu/img/stanford_nlp_logo.gif,Stanford NLP Group logo.,https://cs.stanford.edu/~nfliu/,0.8349710213118282
709,"edu,stanford,cs)/~nfliu",Nelson Liu,https://cs.stanford.edu/~nfliu/img/stanford_ai_logo.jpg,Stanford AI Lab logo.,https://cs.stanford.edu/~nfliu/,0.7033333333333334
710,"edu,stanford,cs)/~niemetz/competitions/bitwuzla-2022.html",Bitwuzla 2022 | Aina Niemetz,https://cs.stanford.edu/~niemetz/img/floc22-bzla.jpg,,https://cs.stanford.edu/~niemetz/competitions/bitwuzla-2022.html,0.0006413534689075
711,"edu,stanford,cs)/~niemetz/competitions/boolector-2019.html",Boolector 2019 | Aina Niemetz,https://cs.stanford.edu/~niemetz/img/smtcomp19-btor.jpg,,https://cs.stanford.edu/~niemetz/competitions/boolector-2019.html,0.0034262933568489
712,"edu,stanford,cs)/~sanmi",Sanmi Koyejo,https://cs.stanford.edu/~sanmi/images/Koyejo-Profile-scaled.jpg,Koyejo-Image,https://cs.stanford.edu/~sanmi/,0.0085122699386503
713,"edu,stanford,cs)/~sttruong",Sang T. Truong,https://ai.stanford.edu/~sttruong/images/profile.png,,https://cs.stanford.edu/~sttruong/,0.0001814058956916
714,"edu,stanford,cs)/~sunfanyun/factorsim",FactorSim,https://cs.stanford.edu/~sunfanyun/factorsim/static/images/flappy_bird.gif,,https://cs.stanford.edu/~sunfanyun/factorsim/,0.0234741784037558
